emp_no,from_date,to_date,first_name,last_name,title
11684,1995-02-21,9999-01-01,Oksana,Gide,Senior Staff
11690,1997-09-23,9999-01-01,Domenick,Raczkowsky,Staff
11693,1991-08-24,9999-01-01,Hideo,Coorg,Senior Engineer
11696,1994-10-23,9999-01-01,Dante,Rothe,Senior Staff
11713,2000-10-03,9999-01-01,Danel,Heusch,Senior Engineer
11732,1996-12-22,9999-01-01,Sanjoy,Ranft,Senior Engineer
11733,2001-01-11,9999-01-01,Leszek,Sudbeck,Senior Engineer
11735,1997-07-14,9999-01-01,Amalendu,Picci,Senior Staff
11736,1994-03-07,9999-01-01,Shugo,Uchoa,Senior Engineer
11737,1995-07-11,9999-01-01,Martina,Garnier,Assistant Engineer
11746,1995-11-18,9999-01-01,Koichi,Marrakchi,Senior Staff
11748,1996-07-24,9999-01-01,Lihong,Massonet,Engineer
11751,1993-11-03,9999-01-01,Jiafu,Emiris,Senior Staff
11756,1999-11-26,9999-01-01,Abdelwaheb,Vakili,Engineer
11763,1997-04-18,9999-01-01,Yuriy,Liesche,Engineer
11764,1996-12-15,9999-01-01,Sanjay,Anick,Senior Engineer
11765,2000-07-03,9999-01-01,Zorica,Junet,Senior Staff
11769,2001-10-22,9999-01-01,Chandrasekaran,Lampe,Senior Staff
11770,2000-11-29,9999-01-01,Arumugam,Jakobus,Senior Engineer
11772,1999-11-07,9999-01-01,Gaurav,Penz,Engineer
11774,1998-11-26,9999-01-01,Aron,Wroclawski,Engineer
11778,1997-12-28,9999-01-01,Dhritiman,Fontan,Senior Engineer
11779,1996-11-21,9999-01-01,Shunichi,Thombley,Staff
11791,1994-11-15,9999-01-01,Gal,Mamelak,Senior Engineer
11797,1996-08-30,9999-01-01,Chenxi,Thambidurai,Senior Staff
11801,1997-06-12,9999-01-01,Tommaso,Dayang,Senior Staff
11807,1992-07-11,9999-01-01,Chriss,Binding,Technique Leader
11810,1992-01-05,9999-01-01,Amabile,Bhattacharjee,Senior Engineer
11811,1998-03-28,9999-01-01,Herb,Boissier,Senior Staff
11817,1993-04-12,9999-01-01,Niranjan,Markovitch,Senior Staff
11822,1996-07-07,9999-01-01,Sastry,Madeira,Staff
11823,1995-10-23,9999-01-01,Weiyi,Iacovou,Senior Engineer
11829,1999-10-11,9999-01-01,Chaosheng,Pettis,Assistant Engineer
11832,1996-02-04,9999-01-01,Arto,Zlotek,Engineer
11836,1989-07-28,9999-01-01,Ortrud,Bakhtari,Senior Staff
11841,1996-04-02,9999-01-01,Elvia,Bugrara,Staff
11842,1999-12-11,9999-01-01,Moto,Piazza,Senior Staff
11844,1995-01-27,9999-01-01,Shawna,Demeyer,Senior Engineer
11846,1999-06-22,9999-01-01,Fai,Perly,Senior Engineer
11853,1996-11-17,9999-01-01,Zeljko,Kusakabe,Senior Staff
11857,1986-08-27,9999-01-01,Divier,Farrag,Senior Staff
11862,1998-01-20,9999-01-01,Alejandra,Deville,Senior Engineer
11864,1995-11-02,9999-01-01,Pradeep,Kriebel,Staff
11868,1995-04-03,9999-01-01,Kwee,Demke,Engineer
11869,1996-08-12,9999-01-01,Fumino,Luca,Engineer
11871,1998-10-13,9999-01-01,Nalini,Sommen,Senior Engineer
11872,2002-02-12,9999-01-01,Cheong,Riexinger,Senior Staff
11876,2000-06-07,9999-01-01,Leszek,Kobuchi,Senior Engineer
11881,1995-04-08,9999-01-01,Arra,Staelin,Senior Staff
11888,1999-11-28,9999-01-01,Badri,Azulay,Senior Staff
11894,1988-06-22,9999-01-01,Mitchel,Validov,Senior Engineer
11896,1990-07-04,9999-01-01,Shaunak,Benzmuller,Technique Leader
11897,1997-06-16,9999-01-01,Cordelia,Setlzner,Senior Staff
11906,1999-02-07,9999-01-01,Hideo,Boguraev,Engineer
11911,1995-06-05,9999-01-01,Ashish,Mondadori,Senior Engineer
11915,2001-06-28,9999-01-01,Miomir,Mawatari,Senior Engineer
11917,1997-03-08,9999-01-01,Jiakeng,VanScheik,Engineer
11926,1998-09-18,9999-01-01,Leni,Felcyn,Engineer
11931,2000-01-13,9999-01-01,Gunilla,Chiodo,Senior Staff
11933,1992-06-12,9999-01-01,Basil,Erman,Senior Engineer
11938,1994-07-15,9999-01-01,Aruna,Verspoor,Staff
11940,1996-11-02,9999-01-01,Ult,Anido,Assistant Engineer
11944,1994-12-01,9999-01-01,Along,Aumann,Senior Engineer
11945,1994-01-21,9999-01-01,Limsoon,Marakhovsky,Staff
11948,2002-05-10,9999-01-01,Yahiko,Nergos,Senior Engineer
11949,1985-03-11,9999-01-01,Martijn,Harbusch,Technique Leader
11951,2001-10-13,9999-01-01,Bernt,Haumacher,Senior Engineer
11965,1993-10-07,9999-01-01,Arup,Morrey,Engineer
11972,1994-04-25,9999-01-01,Sibyl,Beausoleil,Senior Staff
11980,1998-02-18,9999-01-01,Yechezkel,Pews,Staff
11983,1994-10-11,9999-01-01,Jaana,Hedayat,Senior Engineer
11989,1989-01-07,9999-01-01,Erzsebet,Peltason,Technique Leader
11993,1996-10-22,9999-01-01,Marit,Dalphin,Senior Staff
11994,1999-11-11,9999-01-01,Sigeru,Fiebach,Senior Staff
12007,1996-05-17,9999-01-01,Marko,Dehkordi,Senior Engineer
12011,1997-07-22,9999-01-01,Zhilian,Coorg,Senior Staff
12015,1999-11-16,9999-01-01,Kensei,Guenter,Staff
12021,2000-09-29,9999-01-01,Chikara,Rahimi,Senior Engineer
12023,1994-12-08,9999-01-01,Chuanyi,Eppinger,Technique Leader
12024,1997-11-03,9999-01-01,Mayumi,Lanzelotte,Staff
12028,1997-09-02,9999-01-01,Ingemar,Walstra,Senior Engineer
12030,1996-06-24,9999-01-01,Shuky,Cromarty,Staff
12034,1995-11-22,9999-01-01,Aemilian,Piazza,Staff
12036,1995-09-05,9999-01-01,Mads,Ratzlaff,Senior Staff
12037,1992-09-30,9999-01-01,Arunas,Katzenelson,Senior Staff
12040,1998-09-28,9999-01-01,Bluma,Kermarrec,Senior Staff
12043,2000-01-05,9999-01-01,Masaki,Lubachevsky,Staff
12044,1990-04-19,9999-01-01,Rance,Hemaspaandra,Senior Engineer
12047,1996-08-23,9999-01-01,Jordanka,Ligten,Assistant Engineer
12050,1996-04-01,9999-01-01,Yuchang,Tchuente,Engineer
12053,1989-11-12,9999-01-01,Yechezkel,Pelc,Senior Engineer
12054,1999-08-06,9999-01-01,Odysseas,Braccini,Staff
12060,1996-06-21,9999-01-01,Toshimi,Antonakopoulos,Technique Leader
12062,1996-01-04,9999-01-01,Margareta,Worfolk,Senior Staff
12063,2002-07-24,9999-01-01,Lein,Bale,Senior Engineer
12069,1995-05-13,9999-01-01,Ayonca,Burnard,Senior Engineer
12070,1988-11-14,9999-01-01,Ger,Shokrollahi,Technique Leader
12076,1985-03-25,9999-01-01,Karlis,Siprelle,Senior Staff
12080,2001-05-17,9999-01-01,Panayotis,Feinberg,Senior Staff
12082,1992-01-29,9999-01-01,Xinan,Yamaashi,Senior Staff
12089,1994-10-22,9999-01-01,Bilhanan,Socorro,Senior Staff
12090,1999-10-03,9999-01-01,Shigenori,Angelopoulos,Engineer
12091,1989-03-21,9999-01-01,Lansing,Cunliffe,Senior Engineer
12092,1998-08-08,9999-01-01,Kauko,Unno,Senior Staff
12093,1999-01-19,9999-01-01,Evgueni,Oxenboll,Senior Engineer
12094,1989-04-27,9999-01-01,Weiru,Pearson,Senior Staff
12099,1999-02-15,9999-01-01,Nobuyoshi,Kuzuoka,Senior Staff
12102,1994-02-17,9999-01-01,Aron,Erde,Staff
12112,1997-09-26,9999-01-01,Satyanarayana,Avouris,Senior Staff
12114,1997-02-04,9999-01-01,Shiv,Rubsam,Staff
12122,1992-07-23,9999-01-01,Satoru,Krone,Senior Engineer
12123,1994-07-18,9999-01-01,Xiahua,Syrzycki,Senior Staff
12125,1997-03-31,9999-01-01,Shounak,Erman,Engineer
12138,1996-02-23,9999-01-01,Takahito,Brender,Engineer
12140,1996-11-15,9999-01-01,Xudong,Paciorek,Senior Staff
12149,1988-10-01,9999-01-01,Suebskul,Grandbois,Senior Staff
12159,1985-07-17,9999-01-01,Shem,Perly,Senior Engineer
12160,1989-09-19,9999-01-01,Aamer,Garrabrants,Senior Staff
12164,1996-05-14,9999-01-01,Muneo,Chachaty,Engineer
12165,1994-08-29,9999-01-01,Xiaobin,Maquelin,Senior Engineer
12168,1996-06-21,9999-01-01,Arnd,Salverda,Senior Staff
12172,1990-12-08,9999-01-01,Jianhua,Llado,Senior Staff
12174,1996-01-09,9999-01-01,Slavian,Plavsic,Senior Engineer
12183,1998-04-04,9999-01-01,Harngdar,Iisaku,Engineer
12186,1998-01-24,9999-01-01,Guther,Nooteboom,Senior Staff
12190,1997-12-13,9999-01-01,Abdulah,Engberts,Senior Engineer
12191,1998-11-22,9999-01-01,Rosella,Bazzichi,Engineer
12192,1991-09-02,9999-01-01,Feiyu,Klyachko,Senior Engineer
12205,1987-11-11,9999-01-01,Sushant,Rossi,Senior Engineer
12206,2001-03-27,9999-01-01,Barton,Janetzko,Senior Engineer
12210,1997-11-08,9999-01-01,Vugranam,Ashish,Senior Staff
12213,2000-10-31,9999-01-01,Kwangho,Brizzi,Senior Staff
12216,1995-10-25,9999-01-01,Aloke,Mansanne,Engineer
12218,2000-03-11,9999-01-01,Yaghout,Strooper,Senior Engineer
12219,1995-06-13,9999-01-01,Junsik,Gadepally,Senior Staff
12221,1991-09-16,9999-01-01,Vincent,Melter,Senior Engineer
12222,1996-08-14,9999-01-01,Abdelwaheb,Holburn,Senior Staff
12223,1995-08-13,9999-01-01,Niteen,Koyama,Senior Engineer
12230,1997-04-13,9999-01-01,Yuriy,Bellone,Engineer
12231,1990-05-19,9999-01-01,Nishit,Bharadwaj,Senior Engineer
12235,1997-07-10,9999-01-01,Honesty,Haumacher,Staff
12242,2000-11-11,9999-01-01,Satoru,Wolniewicz,Engineer
12247,1985-04-09,9999-01-01,Subbu,Penttonen,Technique Leader
12249,1996-06-20,9999-01-01,Eldridge,Sadowski,Senior Engineer
12250,1991-04-25,9999-01-01,Kerhong,Aloia,Senior Engineer
12256,1992-08-26,9999-01-01,Guadalupe,Reghbati,Senior Staff
12258,1999-06-22,9999-01-01,Kankanahalli,Eiter,Senior Engineer
12264,1998-01-09,9999-01-01,Mart,Pagter,Engineer
12269,2000-07-05,9999-01-01,Mohammed,Whitcomb,Senior Engineer
12270,1996-08-19,9999-01-01,Shakhar,Kornyak,Senior Staff
12272,1992-12-07,9999-01-01,Behnaam,Grandbois,Senior Staff
12273,1998-02-14,9999-01-01,Jaideep,Uehara,Senior Staff
12281,2000-09-22,9999-01-01,Hisao,Langford,Senior Engineer
12282,1999-10-06,9999-01-01,Tadahiro,Delgrange,Engineer
12291,1999-03-29,9999-01-01,Masamitsu,Koyama,Senior Staff
12298,1994-03-31,9999-01-01,Tetsurou,Rodham,Senior Engineer
12308,1991-08-11,9999-01-01,Mototsugu,Cronau,Senior Staff
12311,1985-10-22,9999-01-01,Susanne,Lubachevsky,Senior Engineer
12316,1998-04-05,9999-01-01,Hyuncheol,Duclos,Engineer
12317,1996-08-11,9999-01-01,Weiyi,Crabtree,Staff
12327,1992-10-15,9999-01-01,DAIDA,Bruckman,Senior Engineer
12328,1997-05-03,9999-01-01,Atilio,Prampolini,Staff
12338,1997-01-10,9999-01-01,Kagan,Besselaar,Staff
12339,1996-07-18,9999-01-01,Pranay,Czaja,Staff
12341,1990-05-25,9999-01-01,Rasiah,Luga,Senior Engineer
12343,1997-08-25,9999-01-01,Sorina,Slaats,Senior Staff
12355,1995-11-08,9999-01-01,Vidar,Hutton,Senior Engineer
12364,1998-11-02,9999-01-01,Neelam,Cummings,Assistant Engineer
12365,1994-09-12,9999-01-01,Kamakshi,Bisiani,Senior Engineer
12368,2000-06-14,9999-01-01,Gor,Dechter,Senior Staff
12373,1993-11-11,9999-01-01,Mooi,Driscoll,Senior Staff
12379,1996-06-02,9999-01-01,Kazuhisa,Serna,Technique Leader
12381,1998-06-24,9999-01-01,Amalendu,Klerer,Senior Staff
12388,1997-09-11,9999-01-01,Arumugam,Hebert,Senior Engineer
12394,1998-09-26,9999-01-01,Stevo,Reeken,Engineer
12395,1995-06-05,9999-01-01,Sanjit,Felder,Senior Staff
12399,1996-12-06,9999-01-01,Mihalis,Luga,Senior Staff
12411,1991-08-17,9999-01-01,Shao,Ibel,Senior Staff
12413,1999-03-04,9999-01-01,Hugh,Gadepally,Senior Engineer
12417,1998-02-02,9999-01-01,Dannz,Spelt,Senior Engineer
12421,1996-10-29,9999-01-01,Toshimi,Gulik,Senior Engineer
12422,2001-06-07,9999-01-01,Berhard,Demos,Senior Staff
12426,1999-05-17,9999-01-01,Shahaf,Valtorta,Technique Leader
12427,2000-09-09,9999-01-01,Zissis,Daescu,Senior Staff
12434,1994-09-11,9999-01-01,Xumin,Bernardinello,Engineer
12438,1999-12-20,9999-01-01,Yongmao,Mondadori,Senior Staff
12450,1999-02-02,9999-01-01,Sanjeeva,Perng,Senior Engineer
12452,1997-09-28,9999-01-01,Hiroyasu,Francisci,Engineer
12454,1998-12-18,9999-01-01,Kerryn,Farris,Staff
12464,1998-06-01,9999-01-01,Shai,Milicic,Staff
12466,1994-02-19,9999-01-01,Cullen,Nations,Senior Staff
12468,1993-12-08,9999-01-01,Ioana,Baezner,Staff
12475,1996-04-25,9999-01-01,Filipe,Roison,Senior Engineer
12480,1997-12-21,9999-01-01,Tetsushi,Schade,Staff
12487,1998-12-07,9999-01-01,Mona,Reghbati,Senior Staff
12488,1995-04-27,9999-01-01,Etsuo,Gerteisen,Senior Engineer
12489,1986-04-11,9999-01-01,Arnould,Munck,Senior Engineer
12490,2000-05-08,9999-01-01,Jackson,Muchinsky,Senior Engineer
12492,1992-11-16,9999-01-01,Kristinn,Hammerschmidt,Senior Engineer
12497,1997-09-25,9999-01-01,Stein,Penz,Senior Staff
12499,1997-08-27,9999-01-01,Izaskun,Lamba,Senior Staff
12501,1986-06-05,9999-01-01,Morrie,Matheson,Senior Staff
12502,1989-06-06,9999-01-01,Danil,VanScheik,Senior Engineer
12504,1997-08-14,9999-01-01,Adly,Rosaz,Engineer
12506,1997-08-29,9999-01-01,Gay,Rodite,Engineer
12509,1997-09-25,9999-01-01,Rutger,Krzyzanowski,Senior Staff
12514,1999-11-13,9999-01-01,Tomofumi,Melter,Engineer
12515,2000-01-27,9999-01-01,Pranav,Wilharm,Senior Engineer
12520,1999-03-06,9999-01-01,Goetz,Basart,Engineer
12522,1999-01-28,9999-01-01,Trygve,Zhang,Technique Leader
12523,1990-01-22,9999-01-01,Tonia,Casley,Senior Staff
12524,1996-12-19,9999-01-01,Tetsushi,Demeyer,Engineer
12528,1997-09-24,9999-01-01,Conor,Cincotta,Senior Staff
12534,1985-08-14,9999-01-01,Yongmao,Gerlach,Senior Engineer
12537,2001-05-19,9999-01-01,Avishai,Gonthier,Senior Staff
12540,1998-11-28,9999-01-01,Poornachandra,Bresenham,Senior Staff
12541,1996-08-31,9999-01-01,Shih,Nanard,Senior Staff
12542,1993-09-11,9999-01-01,Kazuhide,Bouloucos,Senior Staff
12551,1993-12-03,9999-01-01,Jeane,Tzvieli,Senior Engineer
12553,1987-02-28,9999-01-01,Aral,Vesna,Senior Staff
12555,1995-07-23,9999-01-01,Spyrose,DuCasse,Assistant Engineer
12557,1988-03-20,9999-01-01,Stafford,Kopetz,Senior Engineer
12558,1989-08-12,9999-01-01,Danco,Niizuma,Senior Engineer
12563,1998-03-08,9999-01-01,Honesty,Ducloy,Engineer
12564,1998-11-03,9999-01-01,Remco,Nitsche,Staff
12571,2002-04-23,9999-01-01,Abdelaziz,Candan,Engineer
12574,1999-01-08,9999-01-01,Mong,Gelosh,Engineer
12586,2001-04-30,9999-01-01,Oguz,Tasistro,Senior Engineer
12588,2002-02-08,9999-01-01,Yagil,Kenevan,Senior Engineer
12589,1997-09-08,9999-01-01,Anoosh,Chleq,Senior Engineer
12590,1993-02-25,9999-01-01,Gita,Rosenbaum,Senior Staff
12596,1996-09-29,9999-01-01,Breannda,Roisin,Senior Staff
12597,1999-12-13,9999-01-01,Kazuhito,Petereit,Senior Staff
12601,2002-07-09,9999-01-01,Ghassan,Simkin,Senior Engineer
12603,1997-06-10,9999-01-01,Utpal,Roison,Staff
12608,2000-02-22,9999-01-01,Nectarios,Mondadori,Senior Staff
12612,1999-05-29,9999-01-01,Chandrasekaran,Thimonier,Staff
12617,1996-03-02,9999-01-01,Shawna,Rusterholz,Senior Staff
12623,2000-11-03,9999-01-01,Raimond,Scharstein,Senior Staff
12626,2000-09-24,9999-01-01,Gill,Comyn,Senior Engineer
12630,1997-06-03,9999-01-01,Sreekrishna,Falco,Senior Staff
12635,2000-02-03,9999-01-01,Xinyu,Restivo,Senior Engineer
12636,1996-10-22,9999-01-01,Yuuichi,Debuse,Senior Staff
12638,1999-04-29,9999-01-01,Yuqun,Seiwald,Engineer
12639,2002-05-21,9999-01-01,Zeljko,Schapire,Senior Engineer
12642,2001-10-28,9999-01-01,Suebskul,Gips,Senior Staff
12644,1994-10-29,9999-01-01,Bernt,Jayawardene,Senior Engineer
12645,1999-05-21,9999-01-01,Kyoichi,Decaestecker,Staff
12651,1988-01-27,9999-01-01,Pragnesh,Bael,Senior Staff
12656,2001-06-27,9999-01-01,Seshu,Morton,Senior Staff
12662,1994-08-27,9999-01-01,Leucio,Alvarado,Engineer
12663,1986-09-29,9999-01-01,Nobuyoshi,Stellhorn,Technique Leader
12664,1999-08-04,9999-01-01,Zhonghua,Parveen,Staff
12666,1998-04-19,9999-01-01,Stamatina,Prenel,Engineer
12670,1999-09-10,9999-01-01,Seongbae,Alameldin,Engineer
12672,1998-04-02,9999-01-01,Mayumi,Varman,Senior Engineer
12680,1995-11-12,9999-01-01,Bader,Staudhammer,Staff
12687,1998-04-12,9999-01-01,Weicheng,Badache,Staff
12689,2001-11-23,9999-01-01,Luerbio,Boudaillier,Senior Engineer
12691,1998-08-25,9999-01-01,Oddvar,Gils,Senior Engineer
12697,1994-07-11,9999-01-01,Uri,Brizzi,Senior Staff
12707,1998-06-24,9999-01-01,Gregory,Zastre,Staff
12709,2001-02-25,9999-01-01,Ronghao,Botman,Senior Engineer
12715,1996-07-05,9999-01-01,Honglan,Showalter,Staff
12717,1999-10-20,9999-01-01,Tzu,Jiafu,Staff
12722,1985-03-29,9999-01-01,Elliott,Cheshire,Senior Staff
12725,1999-05-28,9999-01-01,Inderjeet,Flexer,Senior Staff
12726,1994-05-19,9999-01-01,Fumitake,Panwar,Senior Engineer
12729,1997-10-15,9999-01-01,Nahla,Rahier,Senior Engineer
12731,1988-04-05,9999-01-01,Yongmao,Waymire,Senior Staff
12732,1988-04-06,9999-01-01,Mara,Takanami,Senior Staff
12734,1986-03-03,9999-01-01,Gil,Frijda,Senior Engineer
12746,1999-07-08,9999-01-01,Heekeun,Lunn,Senior Engineer
12747,1994-05-23,9999-01-01,Salvador,Atrawala,Technique Leader
12748,1998-12-13,9999-01-01,Berry,Kakkar,Engineer
12753,1999-08-26,9999-01-01,Kazuhito,Syrotiuk,Senior Engineer
12754,1998-09-17,9999-01-01,Ronnie,Tetzlaff,Senior Engineer
12755,1994-03-18,9999-01-01,Rildo,Rodite,Senior Staff
12761,2002-05-06,9999-01-01,Hitofumi,Schaad,Senior Staff
12769,1994-09-02,9999-01-01,Abdelwaheb,Gluchowski,Engineer
12770,1990-11-16,9999-01-01,Maik,Benzaken,Senior Staff
12773,1994-03-05,9999-01-01,Jenwei,Lovengreen,Senior Engineer
12774,1997-08-02,9999-01-01,Moon,Asrin,Engineer
12777,1999-08-20,9999-01-01,Sreenivas,Cichocki,Senior Staff
12785,1996-12-29,9999-01-01,Bouchung,Armand,Senior Engineer
12786,1999-12-08,9999-01-01,Weiyi,Schusler,Engineer
12789,1996-09-24,9999-01-01,Sanjai,Felcyn,Engineer
12790,2000-08-07,9999-01-01,Gunilla,Perl,Senior Staff
12795,1997-06-23,9999-01-01,Masoud,Fordan,Senior Staff
12796,2001-05-24,9999-01-01,Saniya,Stanfel,Senior Engineer
12798,1996-12-26,9999-01-01,Lillian,Beeson,Senior Staff
12799,1993-12-25,9999-01-01,Tiina,Businaro,Senior Staff
12803,1990-03-16,9999-01-01,Gad,Boissier,Senior Staff
12807,1996-08-06,9999-01-01,Gretta,Babb,Senior Engineer
12810,1996-07-06,9999-01-01,Kristof,Staelin,Technique Leader
12815,1993-02-27,9999-01-01,Sushant,Junot,Senior Staff
12819,1996-09-09,9999-01-01,Mountaz,Gubsky,Senior Engineer
12821,1997-05-04,9999-01-01,Arco,Gihr,Engineer
12828,1999-06-07,9999-01-01,Oksana,Camurati,Staff
12829,2000-07-05,9999-01-01,Harngdar,Harbusch,Senior Engineer
12840,1994-09-10,9999-01-01,Zhensheng,Ferretti,Engineer
12843,1998-10-23,9999-01-01,Yinlin,Heijenga,Senior Engineer
12848,1997-05-11,9999-01-01,Kazuhide,Smeets,Engineer
12851,1998-08-25,9999-01-01,Kwangyoen,Ramsay,Staff
12855,1997-08-12,9999-01-01,Mabhin,Murrill,Senior Staff
12857,1995-07-05,9999-01-01,Alagu,Gils,Senior Engineer
12863,1990-09-06,9999-01-01,Leif,Matheson,Senior Engineer
12865,1994-02-14,9999-01-01,Katsuyuki,Rothe,Senior Staff
12868,1990-01-07,9999-01-01,Berthier,Nanard,Senior Engineer
12869,1999-01-02,9999-01-01,Jacopo,Swiler,Staff
12872,1993-09-09,9999-01-01,Marl,Schmittgen,Senior Staff
12879,1995-06-11,9999-01-01,Baruch,Eugenio,Senior Engineer
12881,1999-08-25,9999-01-01,Huai,Yurek,Staff
12885,1990-09-11,9999-01-01,Anwar,Collavizza,Senior Engineer
12887,2001-09-19,9999-01-01,Hilari,DuBourdieux,Senior Engineer
12889,1999-04-28,9999-01-01,Mayumi,Mukaidono,Engineer
12890,1985-10-31,9999-01-01,Neven,Casley,Senior Staff
12893,1995-03-18,9999-01-01,Licheng,Crouzet,Senior Staff
12895,1993-08-15,9999-01-01,Roddy,Serot,Senior Engineer
12899,1998-01-13,9999-01-01,Chinho,Sethi,Senior Staff
12905,1993-07-18,9999-01-01,Munehiro,Gecsei,Senior Engineer
12910,1998-03-16,9999-01-01,Uno,Casley,Staff
12915,2000-03-31,9999-01-01,Arco,Ligten,Senior Staff
12923,1997-01-02,9999-01-01,Chaosheng,Journel,Senior Engineer
12926,1992-12-24,9999-01-01,Heekeun,Luby,Senior Staff
12934,1996-10-15,9999-01-01,Adil,Solares,Senior Engineer
12936,1994-11-10,9999-01-01,Reinhold,Farrow,Technique Leader
12940,1992-12-11,9999-01-01,Odinaldo,Farrar,Senior Engineer
12941,1995-11-06,9999-01-01,Tommaso,Perelgut,Senior Engineer
12944,2001-06-24,9999-01-01,Alselm,Benzmuller,Senior Staff
12949,1992-02-12,9999-01-01,Geoff,Asrin,Senior Engineer
12960,1994-08-19,9999-01-01,Tayeb,Navazio,Engineer
12962,2001-10-21,9999-01-01,Paraskevi,Beerel,Senior Staff
12969,1999-02-05,9999-01-01,Mohan,Angot,Senior Staff
12977,1992-08-23,9999-01-01,Byong,Markovitch,Senior Engineer
12982,2000-01-11,9999-01-01,Sachem,Aamodt,Senior Engineer
12983,1999-06-28,9999-01-01,Elliott,Hambrick,Staff
12986,1990-09-20,9999-01-01,Khun,Hennebert,Senior Engineer
12987,2001-05-03,9999-01-01,Youngkon,Kading,Senior Engineer
13000,1997-07-05,9999-01-01,Adhemar,Chiodo,Engineer
13002,1994-05-03,9999-01-01,Henk,Muhlberg,Senior Engineer
13004,1996-05-17,9999-01-01,Fan,Beznosov,Senior Engineer
13008,2000-01-07,9999-01-01,Jayesh,Zaumen,Engineer
13011,1995-05-18,9999-01-01,Aamer,Glowinski,Technique Leader
13013,2000-01-22,9999-01-01,Heekeun,Baak,Engineer
13027,1992-01-23,9999-01-01,Paraskevi,Kohling,Technique Leader
13030,1999-11-25,9999-01-01,Yahiko,Kroll,Senior Staff
13034,1992-06-23,9999-01-01,Arunas,Rosen,Senior Staff
13046,1987-04-19,9999-01-01,Vivian,Stafford,Senior Staff
13047,1997-02-25,9999-01-01,Atilio,Chelton,Senior Engineer
13048,1996-11-14,9999-01-01,Kerhong,Massonet,Senior Engineer
13052,1996-07-26,9999-01-01,Aleksandar,Schlenzig,Senior Engineer
13054,2001-12-21,9999-01-01,Samphel,Masamoto,Senior Engineer
13065,2001-01-26,9999-01-01,Zine,Schiper,Senior Staff
13067,1994-11-24,9999-01-01,Wayne,Kornyak,Senior Engineer
13075,1991-08-17,9999-01-01,Rosella,Morrin,Senior Staff
13076,1995-01-28,9999-01-01,Deniz,Skafidas,Engineer
13084,2002-03-02,9999-01-01,Domenico,Pagter,Senior Staff
13086,2000-01-27,9999-01-01,Dzung,Domenig,Senior Staff
13093,1999-09-18,9999-01-01,Sajjan,Unno,Staff
13096,2001-04-22,9999-01-01,Ibibia,Armand,Senior Engineer
13103,1988-06-19,9999-01-01,Srinidhi,Ellozy,Senior Engineer
13108,1989-12-14,9999-01-01,Rance,Matteis,Senior Staff
13110,1989-07-16,9999-01-01,Maria,Kamble,Senior Engineer
13124,1985-03-17,9999-01-01,Quingbo,Garnick,Senior Staff
13126,2002-03-08,9999-01-01,Parviz,Hennebert,Senior Engineer
13133,1991-09-03,9999-01-01,Guther,Senzako,Senior Staff
13134,1993-10-22,9999-01-01,Lorien,Chepyzhov,Senior Engineer
13140,1999-05-30,9999-01-01,Shuji,Vidal,Staff
13143,1990-02-25,9999-01-01,Qingxiang,Ventosa,Technique Leader
13144,1997-06-19,9999-01-01,Persi,Nollmann,Senior Staff
13146,1985-05-25,9999-01-01,Haldon,Erie,Senior Staff
13147,1998-06-29,9999-01-01,Shichao,Ginesta,Senior Staff
13150,1991-06-15,9999-01-01,Mahmut,Stavenow,Technique Leader
13156,2000-08-18,9999-01-01,Akeel,Millington,Senior Engineer
13159,1999-08-12,9999-01-01,Jingling,Ranst,Staff
13161,1996-01-02,9999-01-01,Manu,Picci,Senior Engineer
13165,1995-03-17,9999-01-01,Lucian,Benner,Senior Engineer
13168,1992-09-10,9999-01-01,Munir,Stentiford,Senior Engineer
13170,1998-01-09,9999-01-01,Cheong,Bernardeschi,Senior Staff
13171,1995-08-31,9999-01-01,Anoosh,Birnbaum,Senior Engineer
13173,1996-09-23,9999-01-01,Arve,Horswill,Senior Staff
13175,1998-01-20,9999-01-01,Yucai,Swick,Senior Engineer
13179,1999-02-19,9999-01-01,Moty,Janocha,Staff
13182,1999-03-03,9999-01-01,Kokou,Rodite,Engineer
13186,1995-04-29,9999-01-01,Kyoichi,Barbanera,Senior Staff
13189,1999-10-16,9999-01-01,Yuuichi,Bazzichi,Staff
13192,1993-02-01,9999-01-01,Rosita,Flowers,Technique Leader
13200,1998-08-07,9999-01-01,Weidon,Pauthner,Senior Engineer
13202,1992-03-28,9999-01-01,Aram,Scharstein,Senior Staff
13203,1995-01-12,9999-01-01,Phule,Emmart,Senior Staff
13204,1996-12-16,9999-01-01,Mircea,Pellegrinelli,Assistant Engineer
13206,1999-09-06,9999-01-01,Tetsurou,Rullman,Staff
13210,2002-07-27,9999-01-01,Jianhua,Klassen,Senior Staff
13213,1993-08-30,9999-01-01,Hein,Billawala,Senior Staff
